"from_stop_id","to_stop_id","transfer_type","min_transfer_time","from_route_id","to_route_id","from_trip_id","to_trip_id"
"de:12051:900275305::2","de:12051:900275305::3",2,120,,,,
"de:12051:900275305::3","de:12051:900275305::1",2,120,,,,
"de:12051:900275305::3","de:12051:900275305::2",2,120,,,,
"de:12051:900275305::3","de:12051:900275305::3",2,120,,,,
"de:12051:900275122::1","de:12051:900275122::1",2,120,,,,
"de:12051:900275122::1","de:12051:900275122::2",2,120,,,,
"de:12051:900275122::2","de:12051:900275122::1",2,120,,,,
"de:12051:900275122::2","de:12051:900275122::2",2,120,,,,
"de:12051:900275302::3","de:12051:900275302::3",2,120,,,,
"de:12051:900275302::3","de:12051:900275302::1",2,120,,,,
"de:12051:900275302::1","de:12051:900275302::3",2,120,,,,
"de:12061:900260014::2","de:12061:900260014::2",2,60,,,,
"de:12061:900260014::2","de:12061:900260014::1",2,60,,,,
"de:12061:900260014::1","de:12061:900260014::2",2,60,,,,
"de:12061:900260014::1","de:12061:900260014::1",2,60,,,,
"de:12067:900310612::1","de:12067:900310612::1",2,180,,,,
"de:12067:900310612::1","de:12067:900310612::2",2,180,,,,
"de:12067:900310612::2","de:12067:900310612::1",2,180,,,,
"de:12067:900310612::2","de:12067:900310612::2",2,180,,,,
"de:12065:900200035::1","de:12065:900200035::1",2,180,,,,
"de:12060:900350811::1","de:12060:900350811::1",2,180,,,,
"de:12073:900340003::1","de:12073:900340003::1",1,,,,,
"de:12065:900200006::1","de:12065:900200006::1",2,180,,,,
"de:12064:900320008::1","de:12064:900320008::1",2,300,,,,
"de:12064:900320008::1","de:12064:900320008::1",2,60,"18350_3","18352_700",,
"de:12064:900320008::1","de:12064:900320008::1",2,60,"18350_3","18355_700",,
"de:12064:900320008::1","de:12064:900320008::1",2,60,"18350_700","18352_700",,
"de:12064:900320008::1","de:12064:900320008::1",2,60,"18350_700","18355_700",,
"de:12064:900320008::1","de:12064:900320008::1",2,60,"18352_700","18350_3",,
"de:12064:900320008::1","de:12064:900320008::1",2,60,"18352_700","18350_700",,
"de:12064:900320008::1","de:12064:900320008::1",2,60,"18352_700","18355_700",,
"de:12064:900320008::1","de:12064:900320008::1",2,60,"18353_700","18350_3",,
"de:12064:900320008::1","de:12064:900320008::1",2,60,"18353_700","18350_700",,
"de:12064:900320008::1","de:12064:900320008::1",2,60,"18353_700","18352_700",,
"de:12064:900320008::1","de:12064:900320008::1",2,60,"18353_700","18355_700",,
"de:12064:900320008::1","de:12064:900320008::1",2,60,"18354_700","18350_700",,
"de:12064:900320008::1","de:12064:900320008::1",2,60,"18354_700","18352_700",,
"de:12064:900320008::1","de:12064:900320008::1",2,60,"18354_700","18355_700",,
"de:12064:900320008::1","de:12064:900320008::1",2,60,"18355_700","18350_3",,
"de:12064:900320008::1","de:12064:900320008::1",2,60,"18355_700","18350_700",,
"de:12064:900320008::1","de:12064:900320008::1",2,60,"18355_700","18352_700",,
"de:12064:900320008::1","de:12064:900320008::2",2,300,,,,
"de:12064:900320008::1","de:12064:900320008::2",2,60,"18350_3","18353_700",,
"de:12064:900320008::1","de:12064:900320008::2",2,60,"18350_3","18354_700",,
"de:12064:900320008::1","de:12064:900320008::2",2,60,"18350_700","18353_700",,
"de:12064:900320008::1","de:12064:900320008::2",2,60,"18350_700","18354_700",,
"de:12064:900320008::1","de:12064:900320008::2",2,60,"18352_700","18353_700",,
"de:12064:900320008::1","de:12064:900320008::2",2,60,"18352_700","18354_700",,
"de:12064:900320008::1","de:12064:900320008::2",2,60,"18353_700","18354_700",,
"de:12064:900320008::1","de:12064:900320008::2",2,60,"18354_700","18353_700",,
"de:12064:900320008::1","de:12064:900320008::2",2,60,"18355_700","18353_700",,
"de:12064:900320008::1","de:12064:900320008::2",2,60,"18355_700","18354_700",,
"de:12064:900320008::1","de:12064:900320008::4",2,300,,,,
"de:12064:900320008::1","de:12064:900320008::4",2,60,"18350_3","18352_700",,
"de:12064:900320008::1","de:12064:900320008::4",2,60,"18350_700","18352_700",,
"de:12064:900320008::1","de:12064:900320008::4",2,60,"18353_700","18352_700",,
"de:12064:900320008::1","de:12064:900320008::4",2,60,"18354_700","18352_700",,
"de:12064:900320008::1","de:12064:900320008::4",2,60,"18355_700","18352_700",,
"de:12064:900320008::1","de:12064:900320008::5",2,300,,,,
"de:12064:900320008::1","de:12064:900320008::5",2,60,"18350_3","18355_700",,
"de:12064:900320008::1","de:12064:900320008::5",2,60,"18350_700","18355_700",,
"de:12064:900320008::1","de:12064:900320008::5",2,60,"18352_700","18350_3",,
"de:12064:900320008::1","de:12064:900320008::5",2,60,"18352_700","18350_700",,
"de:12064:900320008::1","de:12064:900320008::5",2,60,"18352_700","18355_700",,
"de:12064:900320008::1","de:12064:900320008::5",2,60,"18353_700","18350_3",,
"de:12064:900320008::1","de:12064:900320008::5",2,60,"18353_700","18350_700",,
"de:12064:900320008::1","de:12064:900320008::5",2,60,"18353_700","18355_700",,
"de:12064:900320008::1","de:12064:900320008::5",2,60,"18354_700","18350_3",,
"de:12064:900320008::1","de:12064:900320008::5",2,60,"18354_700","18350_700",,
"de:12064:900320008::1","de:12064:900320008::5",2,60,"18354_700","18355_700",,
"de:12064:900320008::1","de:12064:900320008::5",2,60,"18355_700","18350_3",,
"de:12064:900320008::1","de:12064:900320008::5",2,60,"18355_700","18350_700",,
"de:12064:900320008::2","de:12064:900320008::1",2,300,,,,
"de:12064:900320008::2","de:12064:900320008::2",2,300,,,,
"de:12064:900320008::2","de:12064:900320008::4",2,300,,,,
"de:12064:900320008::2","de:12064:900320008::5",2,300,,,,
"de:12064:900320008::4","de:12064:900320008::1",2,300,,,,
"de:12064:900320008::4","de:12064:900320008::1",2,60,"18352_700","18350_3",,
"de:12064:900320008::4","de:12064:900320008::1",2,60,"18352_700","18350_700",,
"de:12064:900320008::4","de:12064:900320008::1",2,60,"18352_700","18355_700",,
"de:12064:900320008::4","de:12064:900320008::2",2,60,"18352_700","18353_700",,
"de:12064:900320008::4","de:12064:900320008::2",2,60,"18352_700","18354_700",,
"de:12064:900320008::4","de:12064:900320008::5",2,60,"18352_700","18350_3",,
"de:12064:900320008::4","de:12064:900320008::5",2,60,"18352_700","18350_700",,
"de:12064:900320008::4","de:12064:900320008::5",2,60,"18352_700","18355_700",,
"de:12064:900320008::5","de:12064:900320008::1",2,300,,,,
"de:12064:900320008::5","de:12064:900320008::1",2,60,"18350_3","18352_700",,
"de:12064:900320008::5","de:12064:900320008::1",2,60,"18350_3","18355_700",,
"de:12064:900320008::5","de:12064:900320008::1",2,60,"18350_700","18352_700",,
"de:12064:900320008::5","de:12064:900320008::1",2,60,"18350_700","18355_700",,
"de:12064:900320008::5","de:12064:900320008::1",2,60,"18355_700","18350_3",,
"de:12064:900320008::5","de:12064:900320008::1",2,60,"18355_700","18350_700",,
"de:12064:900320008::5","de:12064:900320008::1",2,60,"18355_700","18352_700",,
"de:12064:900320008::5","de:12064:900320008::2",2,60,"18350_3","18353_700",,
"de:12064:900320008::5","de:12064:900320008::2",2,60,"18350_3","18354_700",,
"de:12064:900320008::5","de:12064:900320008::2",2,60,"18350_700","18353_700",,
"de:12064:900320008::5","de:12064:900320008::2",2,60,"18350_700","18354_700",,
"de:12064:900320008::5","de:12064:900320008::2",2,60,"18355_700","18353_700",,
"de:12064:900320008::5","de:12064:900320008::2",2,60,"18355_700","18354_700",,
"de:12064:900320008::5","de:12064:900320008::4",2,60,"18350_3","18352_700",,
"de:12064:900320008::5","de:12064:900320008::4",2,60,"18350_700","18352_700",,
"de:12064:900320008::5","de:12064:900320008::4",2,60,"18355_700","18352_700",,
"de:12064:900320008::5","de:12064:900320008::5",2,300,,,,
"de:12064:900320008::5","de:12064:900320008::5",2,60,"18350_3","18355_700",,
"de:12064:900320008::5","de:12064:900320008::5",2,60,"18350_700","18355_700",,
"de:12064:900320008::5","de:12064:900320008::5",2,60,"18355_700","18350_3",,
"de:12064:900320008::5","de:12064:900320008::5",2,60,"18355_700","18350_700",,
"de:12073:900341110::1","de:12073:900341110::1",1,,,,,
"de:12061:900261171::1","de:12061:900261171::1",2,60,,,,
"de:12061:900261171::1","de:12061:900261171::2",2,60,,,,
"de:12051:900275157::1","de:12051:900275157::3",2,180,,,,
"de:12051:900275157::1","de:12051:900275157::4",2,180,,,,
"de:12051:900275157::1","de:12051:900275157::1",2,180,,,,
"de:12061:900260019::1","de:12061:900260019::1",2,60,,,,
"de:12054:900220010::2","de:12054:900220010::2",2,180,,,,
"de:12054:900220010::2","de:12054:900220010::1",2,180,,,,
"de:12054:900220010::1","de:12054:900220010::2",2,180,,,,
"de:12054:900220010::1","de:12054:900220010::1",2,180,,,,
"de:12070:900216026::2","de:12070:900216026::1",2,300,,,,
"de:12070:900216026::2","de:12070:900216026::2",2,300,,,,
"de:12070:900216026::2","de:12070:900216026::2",1,,"17834_700","17837_700",,
"de:12070:900216026::2","de:12070:900216026::2",1,,"17837_700","17834_700",,
"de:12070:900216026::2","de:12070:900216026::3",2,300,,,,
"de:12070:900216026::2","de:12070:900216026::3",1,,"17837_700","17836_3",,
"de:12070:900216026::2","de:12070:900216026::3",1,,"17837_700","17836_700",,
"de:12070:900216026::3","de:12070:900216026::1",2,300,,,,
"de:12070:900216026::3","de:12070:900216026::2",2,300,,,,
"de:12070:900216026::3","de:12070:900216026::2",1,,"17836_3","17837_700",,
"de:12070:900216026::3","de:12070:900216026::2",1,,"17836_700","17837_700",,
"de:12070:900216026::3","de:12070:900216026::3",2,300,,,,
"de:12072:900245836::1","de:12072:900245836::1",2,180,,,,
"de:12072:900245836::1","de:12072:900245836::2",2,180,,,,
"de:12072:900245836::2","de:12072:900245836::1",2,180,,,,
"de:12072:900245836::2","de:12072:900245836::2",2,180,,,,
"de:12064:900321442::1","de:12064:900321442::1",2,300,,,,
"de:12063:900210318::1","de:12063:900210318::1",2,180,,,,
"de:12069:900220164::1","de:12069:900222191::2",2,180,,,,
"de:12069:900220164::1","de:12069:900222191::2",1,,"18903_700","18900_700",,
"de:12069:900220164::1","de:12069:900222191::1",2,180,,,,
"de:12069:900220164::1","de:12069:900220164::1",2,180,,,,
"de:12064:900321540::1","de:12064:900321540::2",2,300,,,,
"de:12072:900245007::1","de:12072:900245007::1",2,180,,,,
"de:12063:900210456::1","de:12063:900210456::2",2,180,,,,
"de:12063:900210456::1","de:12063:900210456::1",2,180,,,,
"de:11000:900056102::9","de:11000:900056102::9",2,120,,,,
"de:11000:900056102::9","de:11000:900056102::7",2,120,,,,
"de:11000:900056102::9","de:11000:900056102::8",2,120,,,,
"de:11000:900056102::7","de:11000:900056102::9",2,120,,,,
"de:11000:900056102::7","de:11000:900056102::7",2,120,,,,
"de:11000:900056102::7","de:11000:900056102::8",2,120,,,,
"de:11000:900056102::8","de:11000:900056102::9",2,120,,,,
"de:11000:900056102::8","de:11000:900056102::7",2,120,,,,
"de:11000:900056102::8","de:11000:900056102::8",2,120,,,,
"de:11000:900017101::5","de:11000:900017101::5",2,120,,,,
"de:11000:900017101::5","de:11000:900017101::7",2,120,,,,
"de:11000:900017101::5","de:11000:900017171::3",2,120,,,,
"de:11000:900017101::5","de:11000:900017101::8",2,120,,,,
"de:11000:900017101::5","de:11000:900017101::9",2,120,,,,
"de:11000:900017101::5","de:11000:900017101::6",2,120,,,,
"de:11000:900017101::7","de:11000:900017101::5",2,120,,,,
"de:11000:900017101::7","de:11000:900017101::7",2,120,,,,
"de:11000:900017101::7","de:11000:900017171::3",2,60,"17470_700","17471_700",,
"de:11000:900017101::7","de:11000:900017171::3",2,60,"17488_700","17471_700",,
"de:11000:900017101::7","de:11000:900017101::8",2,120,,,,
"de:11000:900017101::7","de:11000:900017101::9",2,120,,,,
"de:11000:900017101::7","de:11000:900017101::6",2,120,,,,
"de:11000:900017171::3","de:11000:900017101::5",2,120,,,,
"de:11000:900017171::3","de:11000:900017101::7",2,60,"17471_700","17470_700",,
"de:11000:900017171::3","de:11000:900017101::7",2,60,"17471_700","17488_700",,
"de:11000:900017171::3","de:11000:900017101::8",2,120,,,,
"de:11000:900017171::3","de:11000:900017101::9",2,120,,,,
"de:11000:900017171::3","de:11000:900017101::6",2,120,,,,
"de:11000:900017101::8","de:11000:900017101::5",2,120,,,,
"de:11000:900017101::8","de:11000:900017101::7",2,120,,,,
"de:11000:900017101::8","de:11000:900017171::3",2,120,,,,
"de:11000:900017101::8","de:11000:900017101::8",2,120,,,,
"de:11000:900017101::8","de:11000:900017101::9",2,120,,,,
"de:11000:900017101::8","de:11000:900017101::6",2,120,,,,
"de:11000:900017101::9","de:11000:900017101::5",2,120,,,,
"de:11000:900017101::9","de:11000:900017101::7",2,120,,,,
"de:11000:900017101::9","de:11000:900017171::3",2,120,,,,
"de:11000:900017101::9","de:11000:900017101::8",2,120,,,,
"de:11000:900017101::9","de:11000:900017101::9",2,120,,,,
"de:11000:900017101::9","de:11000:900017101::6",2,120,,,,
"de:11000:900044201::6","de:11000:900044201::6",2,120,,,,
"de:11000:900044201::6","de:11000:900044201::11",2,120,,,,
"de:11000:900044201::6","de:11000:900044201::7",2,120,,,,
"de:11000:900044201::6","de:11000:900044201::10",2,120,,,,
"de:11000:900044201::6","de:11000:900044201::10",2,360,"23415_700","23414_700",,
"de:11000:900044201::6","de:11000:900044201::9",2,120,,,,
"de:11000:900044201::6","de:11000:900044201::12",2,120,,,,
"de:11000:900044201::6","de:11000:900044201::13",2,120,,,,
"de:11000:900044201::6","de:11000:900044201::13",2,360,"23415_700","23414_700",,
"de:11000:900044201::11","de:11000:900044201::6",2,120,,,,
"de:11000:900044201::11","de:11000:900044201::7",1,,"17471_700","17473_700",,
"de:11000:900044201::11","de:11000:900044201::10",2,120,,,,
"de:11000:900044201::11","de:11000:900044201::9",2,120,,,,
"de:11000:900044201::11","de:11000:900044201::12",2,120,,,,
"de:11000:900044201::11","de:11000:900044201::13",2,120,,,,
"de:11000:900044201::7","de:11000:900044201::6",2,120,,,,
"de:11000:900044201::7","de:11000:900044201::11",1,,"17473_700","17471_700",,
"de:11000:900044201::7","de:11000:900044201::10",2,120,,,,
"de:11000:900044201::7","de:11000:900044201::9",2,120,,,,
"de:11000:900044201::7","de:11000:900044201::12",2,120,,,,
"de:11000:900044201::7","de:11000:900044201::13",2,120,,,,
"de:11000:900042101::6","de:11000:900042101::6",2,120,,,,
"de:11000:900042101::6","de:11000:900042101::5",2,120,,,,
"de:11000:900042101::6","de:11000:900042101::5",1,,"17365_700","17365_700",,
"de:11000:900042101::5","de:11000:900042101::6",2,120,,,,
"de:11000:900042101::5","de:11000:900042101::6",1,,"17365_700","17365_700",,
"de:11000:900042101::5","de:11000:900042101::5",2,120,,,,
"de:11000:900044202::4","de:11000:900044202::4",2,120,,,,
"de:11000:900044202::4","de:11000:900044202::3",2,120,,,,
"de:11000:900044202::3","de:11000:900044202::4",2,120,,,,
"de:11000:900044202::3","de:11000:900044202::3",2,120,,,,
"de:11000:900078171::2","de:11000:900078171::4",2,240,,,,
"de:11000:900078171::2","de:11000:900078171::2",2,120,,,,
"de:11000:900078171::2","de:11000:900078171::2",1,,"17472_700","17471_700",,
"de:11000:900078171::2","de:11000:900078171::1",2,120,,,,
"de:11000:900078171::2","de:11000:900078171::1",1,,"17472_700","17471_700",,
"de:11000:900078171::2","de:11000:900078170::1",2,120,,,,
"de:11000:900078171::2","de:11000:900078170::1",1,,"17471_700","17472_700",,
"de:11000:900078171::2","de:11000:900078170::1",1,,"17472_700","17471_700",,
"de:11000:900078171::2","de:11000:900078170::2",2,120,,,,
"de:11000:900078171::2","de:11000:900078170::2",1,,"17472_700","17471_700",,
"de:11000:900078171::2","de:11000:900078171::3",2,120,,,,
"de:11000:900078171::2","de:11000:900078171::3",1,,"17471_700","17472_700",,
"de:11000:900078171::1","de:11000:900078171::4",2,240,,,,
"de:11000:900078171::1","de:11000:900078171::2",2,120,,,,
"de:11000:900078171::1","de:11000:900078170::1",2,120,,,,
"de:11000:900078171::1","de:11000:900078170::1",2,60,"17471_700","17472_700",,
"de:11000:900078171::1","de:11000:900078170::2",2,120,,,,
"de:11000:900078171::1","de:11000:900078171::3",2,120,,,,
"de:11000:900078171::1","de:11000:900078171::3",2,60,"17471_700","17472_700",,
"de:11000:900078170::1","de:11000:900078171::4",2,240,,,,
"de:11000:900078170::1","de:11000:900078171::2",2,120,,,,
"de:11000:900078170::1","de:11000:900078171::2",1,,"17472_700","17471_700",,
"de:11000:900078170::1","de:11000:900078171::1",2,120,,,,
"de:11000:900078170::1","de:11000:900078171::1",2,60,"17472_700","17471_700",,
"de:11000:900078170::1","de:11000:900078170::1",2,120,,,,
"de:11000:900078170::1","de:11000:900078170::1",2,60,"17471_700","17472_700",,
"de:11000:900078170::1","de:11000:900078170::1",2,60,"17472_700","17471_700",,
"de:11000:900078170::1","de:11000:900078170::2",2,120,,,,
"de:11000:900078170::1","de:11000:900078170::2",1,,"17472_700","17471_700",,
"de:11000:900078170::1","de:11000:900078171::3",2,120,,,,
"de:11000:900078170::1","de:11000:900078171::3",2,60,"17471_700","17472_700",,
"de:11000:900078170::2","de:11000:900078171::4",2,240,,,,
"de:11000:900078170::2","de:11000:900078171::2",2,120,,,,
"de:11000:900078170::2","de:11000:900078171::1",2,120,,,,
"de:11000:900078170::2","de:11000:900078170::1",2,120,,,,
"de:11000:900078170::2","de:11000:900078170::1",1,,"17471_700","17472_700",,
"de:11000:900078170::2","de:11000:900078170::2",2,120,,,,
"de:11000:900078170::2","de:11000:900078171::3",2,120,,,,
"de:11000:900078170::2","de:11000:900078171::3",1,,"17471_700","17472_700",,
"de:11000:900078171::3","de:11000:900078171::4",2,240,,,,
"de:11000:900078171::3","de:11000:900078171::2",2,120,,,,
"de:11000:900078171::3","de:11000:900078171::2",1,,"17472_700","17471_700",,
"de:11000:900078171::3","de:11000:900078171::1",2,60,"17472_700","17471_700",,
"de:11000:900078171::3","de:11000:900078170::1",2,120,,,,
"de:11000:900078171::3","de:11000:900078170::1",2,60,"17472_700","17471_700",,
"de:11000:900078171::3","de:11000:900078170::2",2,120,,,,
"de:11000:900078171::3","de:11000:900078170::2",1,,"17472_700","17471_700",,
"de:11000:900078171::3","de:11000:900078171::3",2,120,,,,
"de:11000:900078201::4","de:11000:900078201::4",2,120,,,,
"de:11000:900078201::4","de:11000:900078201::3",2,120,,,,
"de:11000:900078201::4","de:11000:900078201::5",2,120,,,,
"de:11000:900078201::3","de:11000:900078201::4",2,120,,,,
"de:11000:900078201::3","de:11000:900078201::5",2,120,,,,
"de:11000:900009102::8","070101051445",2,120,,,,
"de:11000:900009102::8","de:11000:900009102::8",2,120,,,,
"de:11000:900009102::8","de:11000:900009102::7",2,120,,,,
"de:11000:900009102::8","de:11000:900009102::9",2,120,,,,
"de:11000:900009102::8","de:11000:900009102::10",2,120,,,,
"de:11000:900009102::8","de:11000:900009102::6",2,120,,,,
"de:11000:900009102::8","de:11000:900009102::5",2,120,,,,
"de:11000:900009102::7","070101051445",2,120,,,,
"de:11000:900009102::7","de:11000:900009102::8",2,120,,,,
"de:11000:900009102::7","de:11000:900009102::7",2,120,,,,
"de:11000:900009102::7","de:11000:900009102::9",2,120,,,,
"de:11000:900009102::7","de:11000:900009102::10",2,120,,,,
"de:11000:900009102::7","de:11000:900009102::6",2,120,,,,
"de:11000:900009102::7","de:11000:900009102::5",2,120,,,,
"de:11000:900009102::7","de:11000:900009102::5",1,,"17355_700","17355_700",,
"de:11000:900009102::9","070101051445",2,120,,,,
"de:11000:900009102::9","de:11000:900009102::8",2,120,,,,
"de:11000:900009102::9","de:11000:900009102::7",2,120,,,,
"de:11000:900009102::9","de:11000:900009102::7",1,,"17470_700","17473_700",,
"de:11000:900009102::9","de:11000:900009102::9",2,120,,,,
"de:11000:900009102::9","de:11000:900009102::9",1,,"17470_700","17476_700",,
"de:11000:900009102::9","de:11000:900009102::10",2,120,,,,
"de:11000:900009102::9","de:11000:900009102::6",2,120,,,,
"de:11000:900009102::9","de:11000:900009102::5",2,120,,,,
"de:11000:900009102::9","de:11000:900009102::5",1,,"17355_700","17355_700",,
"de:11000:900009102::10","070101051445",2,120,,,,
"de:11000:900009102::10","de:11000:900009102::8",2,120,,,,
"de:11000:900009102::10","de:11000:900009102::7",2,120,,,,
"de:11000:900009102::10","de:11000:900009102::9",2,120,,,,
"de:11000:900009102::10","de:11000:900009102::9",2,60,"17473_700","17470_700",,
"de:11000:900009102::10","de:11000:900009102::6",2,120,,,,
"de:11000:900009102::10","de:11000:900009102::5",2,120,,,,
"de:11000:900009102::6","070101051445",2,120,,,,
"de:11000:900009102::6","de:11000:900009102::8",2,120,,,,
"de:11000:900009102::6","de:11000:900009102::7",2,120,,,,
"de:11000:900009102::6","de:11000:900009102::9",2,120,,,,
"de:11000:900009102::6","de:11000:900009102::10",2,120,,,,
"de:11000:900009102::6","de:11000:900009102::6",2,120,,,,
"de:11000:900009102::6","de:11000:900009102::5",2,120,,,,
"de:11000:900043201::3","de:11000:900043201::3",2,120,,,,
"de:11000:900043201::3","de:11000:900043201::4",2,120,,,,
"de:11000:900043201::4","de:11000:900043201::3",2,120,,,,
"de:11000:900002201::3","de:11000:900002201::4",2,120,,,,
"de:11000:900002201::4","de:11000:900002201::3",2,120,,,,
"de:11000:900009201::3","de:11000:900009201::4",2,120,,,,
"de:11000:900009201::3","de:11000:900009201::5",2,120,,,,
"de:11000:900009201::4","de:11000:900009201::3",2,120,,,,
"de:11000:900009201::4","de:11000:900009201::4",2,120,,,,
"de:11000:900009201::4","de:11000:900009201::5",2,120,,,,
"de:11000:900009201::5","de:11000:900009201::3",2,120,,,,
"de:11000:900009201::5","de:11000:900009201::4",2,120,,,,
"de:11000:900009201::5","de:11000:900009201::5",2,120,,,,
"de:11000:900003101::3","de:11000:900003101::3",2,120,,,,
"de:11000:900003101::3","de:11000:900003101::4",2,120,,,,
"de:11000:900003101::4","de:11000:900003101::3",2,120,,,,
"de:11000:900003101::4","de:11000:900003101::4",2,120,,,,
"de:11000:900003176::3","de:11000:900003176::3",1,,"17342_700","17361_700",,
"de:11000:900003176::3","de:11000:900003176::3",1,,"17361_700","17342_700",,
"de:11000:900003176::3","de:11000:900003176::2",2,120,,,,
"de:11000:900003176::3","de:11000:900003104::9",2,120,,,,
"de:11000:900003176::3","de:11000:900003104::6",2,120,,,,
"de:11000:900003176::3","de:11000:900003104::6",1,,"17342_700","17361_700",,
"de:11000:900003176::3","de:11000:900003104::6",1,,"17361_700","17361_700",,
"de:11000:900003176::3","de:11000:900003104::5",2,120,,,,
"de:11000:900003176::3","de:11000:900003104::8",2,120,,,,
"de:11000:900003176::3","de:11000:900003104::10",2,120,,,,
"de:11000:900003176::3","de:11000:900003104::10",1,,"17342_700","17342_700",,
"de:11000:900003176::3","de:11000:900003104::10",1,,"17361_700","17342_700",,
"de:11000:900003176::2","de:11000:900003176::3",2,120,,,,
"de:11000:900003176::2","de:11000:900003104::9",2,120,,,,
"de:11000:900003176::2","de:11000:900003104::9",1,,"17361_700","17361_700",,
"de:11000:900003176::2","de:11000:900003104::6",2,120,,,,
"de:11000:900003176::2","de:11000:900003104::6",1,,"17361_700","17361_700",,
"de:11000:900003176::2","de:11000:900003104::5",2,120,,,,
"de:11000:900003176::2","de:11000:900003104::8",2,120,,,,
"de:11000:900003176::2","de:11000:900003104::10",2,120,,,,
"de:11000:900003104::9","de:11000:900003176::3",2,120,,,,
"de:11000:900003104::9","de:11000:900003176::2",2,120,,,,
"de:11000:900003104::9","de:11000:900003176::2",1,,"17361_700","17361_700",,
"de:11000:900003104::9","de:11000:900003104::9",2,120,,,,
"de:11000:900003104::9","de:11000:900003104::6",2,120,,,,
"de:11000:900003104::9","de:11000:900003104::6",1,,"17361_700","17361_700",,
"de:11000:900003104::9","de:11000:900003104::5",2,120,,,,
"de:11000:900003104::9","de:11000:900003104::8",2,120,,,,
"de:11000:900003104::9","de:11000:900003104::10",2,120,,,,
"de:11000:900003104::9","de:11000:900003104::10",1,,"17342_700","17342_700",,
"de:11000:900003104::6","de:11000:900003176::3",2,120,,,,
"de:11000:900003104::6","de:11000:900003176::3",1,,"17361_700","17342_700",,
"de:11000:900003104::6","de:11000:900003176::3",1,,"17361_700","17361_700",,
"de:11000:900003104::6","de:11000:900003176::2",2,120,,,,
"de:11000:900003104::6","de:11000:900003176::2",1,,"17361_700","17361_700",,
"de:11000:900003104::6","de:11000:900003104::9",2,120,,,,
"de:11000:900003104::6","de:11000:900003104::9",1,,"17361_700","17361_700",,
"de:11000:900003104::6","de:11000:900003104::6",2,120,,,,
"de:11000:900003104::6","de:11000:900003104::5",2,120,,,,
"de:11000:900003104::6","de:11000:900003104::8",2,120,,,,
"de:11000:900003104::6","de:11000:900003104::10",2,120,,,,
"de:11000:900003104::6","de:11000:900003104::10",1,,"17361_700","17342_700",,
"de:11000:900003104::5","de:11000:900003176::3",2,120,,,,
"de:11000:900003104::5","de:11000:900003176::2",2,120,,,,
"de:11000:900003104::5","de:11000:900003104::9",2,120,,,,
"de:11000:900003104::5","de:11000:900003104::6",2,120,,,,
"de:11000:900003104::5","de:11000:900003104::8",2,120,,,,
"de:11000:900003104::5","de:11000:900003104::10",2,120,,,,
"de:11000:900003104::8","de:11000:900003176::3",2,120,,,,
"de:11000:900003104::8","de:11000:900003176::2",2,120,,,,
"de:11000:900003104::8","de:11000:900003104::9",2,120,,,,
"de:11000:900003104::8","de:11000:900003104::6",2,120,,,,
"de:11000:900003104::8","de:11000:900003104::5",2,120,,,,
"de:11000:900003104::8","de:11000:900003104::8",2,120,,,,
"de:11000:900003104::8","de:11000:900003104::10",2,120,,,,
"de:11000:900009101::3","de:11000:900009101::4",2,120,,,,
"de:11000:900009101::3","de:11000:900009101::6",2,120,,,,
"de:11000:900009101::3","de:11000:900009101::5",2,120,,,,
"de:11000:900009101::3","de:11000:900009101::7",2,120,,,,
"de:11000:900009101::4","de:11000:900009101::3",2,120,,,,
"de:11000:900009101::4","de:11000:900009101::4",2,120,,,,
"de:11000:900009101::4","de:11000:900009101::6",2,120,,,,
"de:11000:900009101::4","de:11000:900009101::5",2,120,,,,
"de:11000:900009101::4","de:11000:900009101::7",2,120,,,,
"de:11000:900009101::6","de:11000:900009101::3",2,120,,,,
"de:11000:900009101::6","de:11000:900009101::4",2,120,,,,
"de:11000:900009101::6","de:11000:900009101::5",2,120,,,,
"de:11000:900009101::6","de:11000:900009101::7",2,120,,,,
"de:11000:900009101::5","de:11000:900009101::3",2,120,,,,
"de:11000:900009101::5","de:11000:900009101::4",2,120,,,,
"de:11000:900009101::5","de:11000:900009101::6",2,120,,,,
"de:11000:900009101::5","de:11000:900009101::7",2,120,,,,
"de:11000:900009101::7","de:11000:900009101::3",2,120,,,,
"de:11000:900009101::7","de:11000:900009101::4",2,120,,,,
"de:11000:900009101::7","de:11000:900009101::6",2,120,,,,
"de:11000:900009101::7","de:11000:900009101::5",2,120,,,,
"de:11000:900061702::1","de:11000:900061702::1",2,120,,,,
"de:11000:900061702::1","de:11000:900061102::9",2,120,,,,
"de:11000:900061702::1","de:11000:900061102::3",2,120,,,,
"de:11000:900061702::1","de:11000:900061102::4",2,120,,,,
"de:11000:900061702::1","de:11000:900061102::7",2,120,,,,
"de:11000:900061702::1","de:11000:900061102::8",2,120,,,,
"de:11000:900061702::1","de:11000:900061102::6",2,120,,,,
"de:11000:900061702::1","de:11000:900061102::5",2,120,,,,
"de:11000:900061102::9","de:11000:900061702::1",2,120,,,,
"de:11000:900061102::9","de:11000:900061102::3",2,120,,,,
"de:11000:900061102::9","de:11000:900061102::4",2,120,,,,
"de:11000:900061102::9","de:11000:900061102::7",2,120,,,,
"de:11000:900061102::9","de:11000:900061102::8",2,120,,,,
"de:11000:900061102::9","de:11000:900061102::6",2,120,,,,
