"pathway_id","from_stop_id","to_stop_id","pathway_mode","is_bidirectional","traversal_time","length","stair_count","max_slope","min_width","signposted_as"
"244643","000300004142","000300004065",1,0,73,"101.000000000000",,"","",""
"244644","000300004142","000300004066",1,0,76,"106.000000000000",,"","",""
"244645","000300004142","000300004067",1,0,73,"101.000000000000",,"","",""
"302240","de:11000:900100020:1:51","000300004106",1,0,64,"89.000000000000",,"","",""
"302256","de:11000:900100020:1:51","000300004107",1,0,66,"92.000000000000",,"","",""
"302303","de:11000:900100020:1:51","000300004110",1,0,15,"21.000000000000",,"","",""
"302305","de:11000:900100020:1:51","000300004111",1,0,17,"24.000000000000",,"","",""
"302292","de:11000:900100020:1:51","000300004118",1,0,17,"24.000000000000",,"","",""
"302294","de:11000:900100020:1:51","000300004119",1,0,16,"22.000000000000",,"","",""
"302446","de:11000:900100020:1:51","000300004126",1,0,52,"72.000000000000",,"","",""
"302464","de:11000:900100020:1:51","de:11000:900100020:1:50",1,0,7,"10.000000000000",,"","",""
"302481","de:11000:900100020:1:51","000300004145",1,0,19,"26.000000000000",,"","",""
"302301","de:11000:900100020:1:51","000300004146",1,0,14,"19.000000000000",,"","",""
"302221","de:11000:900100020:1:51","000300004147",1,0,62,"86.000000000000",,"","",""
"302582","de:11000:900100020:2:53","000300004102",1,0,63,"88.000000000000",,"","",""
"302569","de:11000:900100020:2:53","000300004103",1,0,65,"90.000000000000",,"","",""
"302586","de:11000:900100020:2:53","000300004114",1,0,4,"5.000000000000",,"","",""
"302588","de:11000:900100020:2:53","000300004115",1,0,15,"21.000000000000",,"","",""
"302603","de:11000:900100020:2:53","000300004122",1,0,19,"26.000000000000",,"","",""
"302566","de:11000:900100020:2:53","000300004123",1,0,17,"24.000000000000",,"","",""
"302571","de:11000:900100020:2:53","000300004124",1,0,51,"71.000000000000",,"","",""
"302494","de:11000:900100020:2:53","de:11000:900100020:2:52",1,0,6,"9.000000000000",,"","",""
"302624","de:11000:900100020:2:53","000300004129",1,0,36,"50.000000000000",,"","",""
"302574","de:11000:900100020:2:53","000300004148",1,0,19,"27.000000000000",,"","",""
"302554","de:11000:900100020:2:53","000300004149",1,0,13,"18.000000000000",,"","",""
"302534","de:11000:900100020:2:53","000300004150",1,0,62,"86.000000000000",,"","",""
"302218","000300004145","000300004106",1,0,82,"114.000000000000",,"","",""
"302262","000300004145","000300004107",1,0,77,"107.000000000000",,"","",""
"302310","000300004145","000300004110",1,0,30,"41.000000000000",,"","",""
"302312","000300004145","000300004111",1,0,28,"39.000000000000",,"","",""
"303566","000300004145","000300004117",4,0,15,"21.000000000000",,"","",""
"302295","000300004145","000300004118",1,0,4,"5.000000000000",,"","",""
"302297","000300004145","000300004119",1,0,6,"8.000000000000",,"","",""
"302447","000300004145","000300004126",1,0,40,"56.000000000000",,"","",""
"302466","000300004145","de:11000:900100020:1:50",1,0,17,"23.000000000000",,"","",""
"302482","000300004145","de:11000:900100020:1:51",1,0,19,"26.000000000000",,"","",""
"302489","000300004145","000300004146",1,0,32,"44.000000000000",,"","",""
"302492","000300004145","000300004147",1,0,80,"111.000000000000",,"","",""
"302216","000300004146","000300004106",1,0,56,"78.000000000000",,"","",""
"302260","000300004146","000300004107",1,0,58,"81.000000000000",,"","",""
"322237","000300004146","000300004109",4,0,15,"21.000000000000",,"","",""
"302308","000300004146","000300004110",1,0,4,"6.000000000000",,"","",""
"302320","000300004146","000300004111",1,0,5,"7.000000000000",,"","",""
"302370","000300004146","000300004118",1,0,30,"42.000000000000",,"","",""
"302300","000300004146","000300004119",1,0,29,"40.000000000000",,"","",""
"302450","000300004146","000300004126",1,0,64,"89.000000000000",,"","",""
"302468","000300004146","de:11000:900100020:1:50",1,0,16,"22.000000000000",,"","",""
"302302","000300004146","de:11000:900100020:1:51",1,0,14,"19.000000000000",,"","",""
"302490","000300004146","000300004145",1,0,32,"44.000000000000",,"","",""
"302316","000300004146","000300004147",1,0,54,"75.000000000000",,"","",""
"302214","000300004147","000300004106",1,0,7,"10.000000000000",,"","",""
"302258","000300004147","000300004107",1,0,9,"12.000000000000",,"","",""
"302313","000300004147","000300004110",1,0,56,"78.000000000000",,"","",""
"302317","000300004147","000300004111",1,0,58,"80.000000000000",,"","",""
"302372","000300004147","000300004118",1,0,78,"109.000000000000",,"","",""
"302373","000300004147","000300004119",1,0,78,"108.000000000000",,"","",""
"302452","000300004147","000300004126",1,0,113,"157.000000000000",,"","",""
"302470","000300004147","de:11000:900100020:1:50",1,0,66,"91.000000000000",,"","",""
"302222","000300004147","de:11000:900100020:1:51",1,0,62,"86.000000000000",,"","",""
"302491","000300004147","000300004145",1,0,80,"111.000000000000",,"","",""
"302315","000300004147","000300004146",1,0,54,"75.000000000000",,"","",""
"302579","000300004148","000300004102",1,0,81,"112.000000000000",,"","",""
"302575","000300004148","000300004103",1,0,78,"109.000000000000",,"","",""
"302584","000300004148","000300004114",1,0,32,"44.000000000000",,"","",""
"302590","000300004148","000300004115",1,0,30,"42.000000000000",,"","",""
"302578","000300004148","000300004122",1,0,3,"4.000000000000",,"","",""
"302568","000300004148","000300004123",1,0,4,"5.000000000000",,"","",""
"302605","000300004148","000300004124",1,0,43,"60.000000000000",,"","",""
"302614","000300004148","de:11000:900100020:2:52",1,0,17,"24.000000000000",,"","",""
"302622","000300004148","000300004129",1,0,53,"74.000000000000",,"","",""
"302573","000300004148","de:11000:900100020:2:53",1,0,19,"27.000000000000",,"","",""
"302562","000300004148","000300004149",1,0,33,"46.000000000000",,"","",""
"302536","000300004148","000300004150",1,0,81,"112.000000000000",,"","",""
"302545","000300004149","000300004102",1,0,55,"77.000000000000",,"","",""
"302543","000300004149","000300004103",1,0,57,"79.000000000000",,"","",""
"323276","000300004149","000300004113",4,0,15,"21.000000000000",,"","",""
"302549","000300004149","000300004114",1,0,4,"5.000000000000",,"","",""
"302551","000300004149","000300004115",1,0,5,"7.000000000000",,"","",""
"302559","000300004149","000300004122",1,0,31,"43.000000000000",,"","",""
"302557","000300004149","000300004123",1,0,30,"42.000000000000",,"","",""
"302563","000300004149","000300004124",1,0,64,"89.000000000000",,"","",""
"302555","000300004149","de:11000:900100020:2:52",1,0,16,"22.000000000000",,"","",""
"302547","000300004149","000300004129",1,0,28,"39.000000000000",,"","",""
"302553","000300004149","de:11000:900100020:2:53",1,0,13,"18.000000000000",,"","",""
"302561","000300004149","000300004148",1,0,33,"46.000000000000",,"","",""
"302530","000300004149","000300004150",1,0,54,"75.000000000000",,"","",""
"323280","000300004150","000300004101",4,0,15,"21.000000000000",,"","",""
"302521","000300004150","000300004102",1,0,6,"8.000000000000",,"","",""
"302519","000300004150","000300004103",1,0,7,"10.000000000000",,"","",""
"302527","000300004150","000300004114",1,0,55,"76.000000000000",,"","",""
"302523","000300004150","000300004115",1,0,56,"78.000000000000",,"","",""
"302537","000300004150","000300004122",1,0,80,"111.000000000000",,"","",""
"302539","000300004150","000300004123",1,0,79,"110.000000000000",,"","",""
"302541","000300004150","000300004124",1,0,113,"157.000000000000",,"","",""
"302531","000300004150","de:11000:900100020:2:52",1,0,67,"93.000000000000",,"","",""
"302525","000300004150","000300004129",1,0,35,"48.000000000000",,"","",""
"302533","000300004150","de:11000:900100020:2:53",1,0,62,"86.000000000000",,"","",""
"302535","000300004150","000300004148",1,0,81,"112.000000000000",,"","",""
"302529","000300004150","000300004149",1,0,54,"75.000000000000",,"","",""
"304817","de:11000:900100020:3:55","de:11000:900100020:3:54",1,0,6,"8.000000000000",,"","",""
"304834","de:11000:900100020:3:55","000300004034",1,0,70,"97.000000000000",,"","",""
"304803","de:11000:900100020:3:55","000300004035",1,0,64,"89.000000000000",,"","",""
"304828","de:11000:900100020:3:55","000300004036",1,0,8,"11.000000000000",,"","",""
"304818","de:11000:900100020:3:55","000300004037",1,0,19,"26.000000000000",,"","",""
"304832","de:11000:900100020:3:55","000300004038",1,0,36,"50.000000000000",,"","",""
"304830","de:11000:900100020:3:55","000300004039",1,0,39,"54.000000000000",,"","",""
"304805","de:11000:900100020:3:55","000300004132",1,0,19,"26.000000000000",,"","",""
"304779","de:11000:900100020:3:55","000300004134",1,0,15,"21.000000000000",,"","",""
"304796","de:11000:900100020:3:55","000300004140",1,0,12,"17.000000000000",,"","",""
"304953","de:11000:900100020:4:56","de:11000:900100020:4:57",1,0,6,"9.000000000000",,"","",""
"304966","de:11000:900100020:4:56","000300004040",1,0,68,"94.000000000000",,"","",""
"304951","de:11000:900100020:4:56","000300004041",1,0,63,"88.000000000000",,"","",""
"304962","de:11000:900100020:4:56","000300004042",1,0,14,"20.000000000000",,"","",""
"304958","de:11000:900100020:4:56","000300004043",1,0,19,"26.000000000000",,"","",""
"304956","de:11000:900100020:4:56","000300004044",1,0,21,"29.000000000000",,"","",""
"304995","de:11000:900100020:4:56","000300004045",1,0,37,"52.000000000000",,"","",""
"304954","de:11000:900100020:4:56","000300004046",1,0,39,"54.000000000000",,"","",""
"304964","de:11000:900100020:4:56","000300004136",1,0,24,"34.000000000000",,"","",""
"304960","de:11000:900100020:4:56","000300004138",1,0,11,"15.000000000000",,"","",""
"322985","000300004153","000300004078",1,0,44,"61.000000000000",,"","",""
"322999","000300004153","000300004079",1,0,47,"65.000000000000",,"","",""
"323001","000300004153","000300004080",1,0,45,"63.000000000000",,"","",""
"323015","000300004153","000300004081",1,0,48,"67.000000000000",,"","",""
"323017","000300004153","000300004082",1,0,36,"50.000000000000",,"","",""
"323023","000300004153","000300004083",1,0,14,"19.000000000000",,"","",""
"323037","000300004153","000300004084",1,0,14,"20.000000000000",,"","",""
"323041","000300004153","000300004085",1,0,77,"107.000000000000",,"","",""
"323055","000300004153","000300004086",1,0,74,"103.000000000000",,"","",""
"323057","000300004153","000300004087",1,0,77,"107.000000000000",,"","",""
"323071","000300004153","000300004088",1,0,86,"120.000000000000",,"","",""
"323073","000300004153","000300004089",1,0,76,"106.000000000000",,"","",""
"323081","000300004153","000300004100",1,0,71,"98.000000000000",,"","",""
"323085","000300004153","000300004101",1,0,73,"102.000000000000",,"","",""
"323089","000300004153","000300004104",1,0,53,"74.000000000000",,"","",""
"323095","000300004153","000300004105",1,0,55,"76.000000000000",,"","",""
"323101","000300004153","000300004108",1,0,3,"4.000000000000",,"","",""
"322257","000300004153","000300004109",1,0,3,"4.000000000000",,"","",""
"323119","000300004153","000300004112",1,0,19,"27.000000000000",,"","",""
"323121","000300004153","000300004113",1,0,21,"29.000000000000",,"","",""
"323131","000300004153","000300004116",1,0,57,"79.000000000000",,"","",""
"323137","000300004153","000300004117",1,0,58,"80.000000000000",,"","",""
"323143","000300004153","000300004120",1,0,72,"100.000000000000",,"","",""
"323153","000300004153","000300004121",1,0,69,"96.000000000000",,"","",""
"323163","000300004153","000300004125",1,0,90,"125.000000000000",,"","",""
"322308","000300004153","000300004156",1,0,55,"77.000000000000",,"","",""
"322332","000300004153","000300004157",1,0,71,"99.000000000000",,"","",""
"322987","000300004154","000300004078",1,0,49,"68.000000000000",,"","",""
"322997","000300004154","000300004079",1,0,49,"68.000000000000",,"","",""
"323003","000300004154","000300004080",1,0,48,"66.000000000000",,"","",""
"323013","000300004154","000300004081",1,0,48,"67.000000000000",,"","",""
"323019","000300004154","000300004082",1,0,58,"81.000000000000",,"","",""
"323025","000300004154","000300004083",1,0,49,"68.000000000000",,"","",""
"323035","000300004154","000300004084",1,0,50,"69.000000000000",,"","",""
"323043","000300004154","000300004085",1,0,122,"170.000000000000",,"","",""
"323053","000300004154","000300004086",1,0,120,"167.000000000000",,"","",""
"323059","000300004154","000300004087",1,0,122,"170.000000000000",,"","",""
"323069","000300004154","000300004088",1,0,135,"187.000000000000",,"","",""
"323075","000300004154","000300004089",1,0,122,"169.000000000000",,"","",""
"322243","000300004154","000300004100",1,0,22,"30.000000000000",,"","",""
"322244","000300004154","000300004101",1,0,24,"33.000000000000",,"","",""
"322241","000300004154","000300004104",1,0,5,"7.000000000000",,"","",""
"322242","000300004154","000300004105",1,0,6,"9.000000000000",,"","",""
"323103","000300004154","000300004108",1,0,52,"72.000000000000",,"","",""
"323109","000300004154","000300004109",1,0,54,"75.000000000000",,"","",""
"323117","000300004154","000300004112",1,0,68,"95.000000000000",,"","",""
"323123","000300004154","000300004113",1,0,70,"97.000000000000",,"","",""
"323129","000300004154","000300004116",1,0,102,"142.000000000000",,"","",""
"323135","000300004154","000300004117",1,0,103,"143.000000000000",,"","",""
"323145","000300004154","000300004120",1,0,117,"163.000000000000",,"","",""
"323151","000300004154","000300004121",1,0,114,"159.000000000000",,"","",""
"323161","000300004154","000300004125",1,0,135,"188.000000000000",,"","",""
"322368","000300004154","000300004156",1,0,104,"145.000000000000",,"","",""
"322380","000300004154","000300004157",1,0,117,"162.000000000000",,"","",""
"322989","000300004155","000300004078",1,0,33,"46.000000000000",,"","",""
"322995","000300004155","000300004079",1,0,33,"46.000000000000",,"","",""
"323005","000300004155","000300004080",1,0,32,"44.000000000000",,"","",""
"323011","000300004155","000300004081",1,0,29,"40.000000000000",,"","",""
"323021","000300004155","000300004082",1,0,42,"59.000000000000",,"","",""
"323027","000300004155","000300004083",1,0,66,"92.000000000000",,"","",""
"323033","000300004155","000300004084",1,0,67,"93.000000000000",,"","",""
"323045","000300004155","000300004085",1,0,137,"190.000000000000",,"","",""
"323051","000300004155","000300004086",1,0,130,"180.000000000000",,"","",""
"323061","000300004155","000300004087",1,0,127,"176.000000000000",,"","",""
"323067","000300004155","000300004088",1,0,118,"164.000000000000",,"","",""
"323077","000300004155","000300004089",1,0,128,"178.000000000000",,"","",""
"322256","000300004155","000300004100",1,0,6,"8.000000000000",,"","",""
"322255","000300004155","000300004101",1,0,7,"10.000000000000",,"","",""
"323279","000300004155","000300004103",4,0,15,"21.000000000000",,"","",""
"323091","000300004155","000300004104",1,0,18,"25.000000000000",,"","",""
"323097","000300004155","000300004105",1,0,16,"22.000000000000",,"","",""
"323105","000300004155","000300004108",1,0,69,"96.000000000000",,"","",""
"323111","000300004155","000300004109",1,0,72,"100.000000000000",,"","",""
"323115","000300004155","000300004112",1,0,57,"79.000000000000",,"","",""
"323125","000300004155","000300004113",1,0,55,"77.000000000000",,"","",""
"323133","000300004155","000300004116",1,0,120,"166.000000000000",,"","",""
"323127","000300004155","000300004117",1,0,119,"165.000000000000",,"","",""
"323147","000300004155","000300004120",1,0,104,"145.000000000000",,"","",""
"323149","000300004155","000300004121",1,0,106,"147.000000000000",,"","",""
"323159","000300004155","000300004125",1,0,122,"169.000000000000",,"","",""
"322362","000300004155","000300004156",1,0,122,"169.000000000000",,"","",""
"322374","000300004155","000300004157",1,0,134,"186.000000000000",,"","",""
"322349","000300004156","000300004078",1,0,86,"119.000000000000",,"","",""
"322353","000300004156","000300004079",1,0,89,"123.000000000000",,"","",""
"322351","000300004156","000300004080",1,0,87,"121.000000000000",,"","",""
"322355","000300004156","000300004081",1,0,90,"125.000000000000",,"","",""
"322347","000300004156","000300004082",1,0,78,"108.000000000000",,"","",""
"322311","000300004156","000300004083",1,0,67,"93.000000000000",,"","",""
"322309","000300004156","000300004084",1,0,68,"94.000000000000",,"","",""
"322282","000300004156","000300004085",1,0,33,"46.000000000000",,"","",""
"322280","000300004156","000300004086",1,0,30,"42.000000000000",,"","",""
"322276","000300004156","000300004087",1,0,32,"45.000000000000",,"","",""
"322271","000300004156","000300004088",1,0,32,"45.000000000000",,"","",""
"322278","000300004156","000300004089",1,0,32,"44.000000000000",,"","",""
"322357","000300004156","000300004100",1,0,124,"172.000000000000",,"","",""
"322359","000300004156","000300004101",1,0,112,"156.000000000000",,"","",""
"322365","000300004156","000300004104",1,0,107,"148.000000000000",,"","",""
"322363","000300004156","000300004105",1,0,109,"151.000000000000",,"","",""
"322305","000300004156","000300004108",1,0,60,"84.000000000000",,"","",""
"322303","000300004156","000300004109",1,0,62,"86.000000000000",,"","",""
"322315","000300004156","000300004112",1,0,67,"93.000000000000",,"","",""
"322317","000300004156","000300004113",1,0,66,"91.000000000000",,"","",""
"322261","000300004156","000300004116",1,0,4,"6.000000000000",,"","",""
"322263","000300004156","000300004117",1,0,5,"7.000000000000",,"","",""
"322267","000300004156","000300004120",1,0,14,"19.000000000000",,"","",""
"322265","000300004156","000300004121",1,0,12,"17.000000000000",,"","",""
"322273","000300004156","000300004125",1,0,36,"50.000000000000",,"","",""
"322307","000300004156","000300004153",1,0,55,"77.000000000000",,"","",""
"322367","000300004156","000300004154",1,0,104,"145.000000000000",,"","",""
"322361","000300004156","000300004155",1,0,122,"169.000000000000",,"","",""
"322269","000300004156","000300004157",1,0,14,"20.000000000000",,"","",""
"322313","000300004156","000300004158",1,0,68,"95.000000000000",,"","",""
"322339","000300004157","000300004078",1,0,73,"102.000000000000",,"","",""
"322343","000300004157","000300004079",1,0,76,"106.000000000000",,"","",""
"322341","000300004157","000300004080",1,0,75,"104.000000000000",,"","",""
"322345","000300004157","000300004081",1,0,78,"108.000000000000",,"","",""
"322337","000300004157","000300004082",1,0,65,"90.000000000000",,"","",""
"322335","000300004157","000300004083",1,0,79,"110.000000000000",,"","",""
"322333","000300004157","000300004084",1,0,80,"111.000000000000",,"","",""
"322301","000300004157","000300004085",1,0,39,"54.000000000000",,"","",""
"322299","000300004157","000300004086",1,0,32,"44.000000000000",,"","",""
"322295","000300004157","000300004087",1,0,28,"39.000000000000",,"","",""
"322291","000300004157","000300004088",1,0,19,"27.000000000000",,"","",""
"322297","000300004157","000300004089",1,0,30,"41.000000000000",,"","",""
"322371","000300004157","000300004100",1,0,102,"141.000000000000",,"","",""
"322369","000300004157","000300004101",1,0,99,"138.000000000000",,"","",""
"322377","000300004157","000300004104",1,0,118,"164.000000000000",,"","",""
"322375","000300004157","000300004105",1,0,116,"161.000000000000",,"","",""
"322329","000300004157","000300004108",1,0,72,"100.000000000000",,"","",""
"322327","000300004157","000300004109",1,0,69,"96.000000000000",,"","",""
"322321","000300004157","000300004112",1,0,55,"76.000000000000",,"","",""
"322319","000300004157","000300004113",1,0,53,"74.000000000000",,"","",""
"322287","000300004157","000300004116",1,0,17,"23.000000000000",,"","",""
"322289","000300004157","000300004117",1,0,17,"24.000000000000",,"","",""
"322283","000300004157","000300004120",1,0,2,"3.000000000000",,"","",""
"322285","000300004157","000300004121",1,0,4,"5.000000000000",,"","",""
"322293","000300004157","000300004125",1,0,23,"32.000000000000",,"","",""
"322331","000300004157","000300004153",1,0,71,"99.000000000000",,"","",""
"322379","000300004157","000300004154",1,0,117,"162.000000000000",,"","",""
"322373","000300004157","000300004155",1,0,134,"186.000000000000",,"","",""
"322270","000300004157","000300004156",1,0,14,"20.000000000000",,"","",""
"322325","000300004157","000300004158",1,0,56,"78.000000000000",,"","",""
"322991","000300004158","000300004078",1,0,28,"39.000000000000",,"","",""
"322993","000300004158","000300004079",1,0,31,"43.000000000000",,"","",""
"323007","000300004158","000300004080",1,0,30,"41.000000000000",,"","",""
"323009","000300004158","000300004081",1,0,32,"45.000000000000",,"","",""
"322385","000300004158","000300004082",1,0,19,"27.000000000000",,"","",""
"323029","000300004158","000300004083",1,0,30,"41.000000000000",,"","",""
"323031","000300004158","000300004084",1,0,30,"42.000000000000",,"","",""
"323047","000300004158","000300004085",1,0,89,"124.000000000000",,"","",""
"323049","000300004158","000300004086",1,0,82,"114.000000000000",,"","",""
"323063","000300004158","000300004087",1,0,81,"113.000000000000",,"","",""
"323065","000300004158","000300004088",1,0,70,"97.000000000000",,"","",""
"323079","000300004158","000300004089",1,0,81,"112.000000000000",,"","",""
"323083","000300004158","000300004100",1,0,56,"78.000000000000",,"","",""
"323087","000300004158","000300004101",1,0,54,"75.000000000000",,"","",""
"323093","000300004158","000300004104",1,0,69,"96.000000000000",,"","",""
"323099","000300004158","000300004105",1,0,71,"98.000000000000",,"","",""
"323107","000300004158","000300004108",1,0,17,"24.000000000000",,"","",""
"323113","000300004158","000300004109",1,0,15,"21.000000000000",,"","",""
"322381","000300004158","000300004112",1,0,3,"4.000000000000",,"","",""
"322383","000300004158","000300004113",1,0,4,"6.000000000000",,"","",""
"323141","000300004158","000300004116",1,0,73,"101.000000000000",,"","",""
"323139","000300004158","000300004117",1,0,72,"100.000000000000",,"","",""
"323155","000300004158","000300004120",1,0,57,"79.000000000000",,"","",""
"322324","000300004158","000300004121",1,0,58,"80.000000000000",,"","",""
"323157","000300004158","000300004125",1,0,73,"102.000000000000",,"","",""
"322314","000300004158","000300004156",1,0,68,"95.000000000000",,"","",""
"322326","000300004158","000300004157",1,0,56,"78.000000000000",,"","",""
"909106","de:11000:900100020::7","de:11000:900100020::8",1,0,9,"13.000000000000",,"","",""
"909145","de:11000:900100020::7","000300004030",1,0,91,"126.000000000000",,"","",""
"909139","de:11000:900100020::7","000300004031",1,0,50,"70.000000000000",,"","",""
"909151","de:11000:900100020::7","000300004032",1,0,66,"92.000000000000",,"","",""
"909112","de:11000:900100020::7","000300004033",1,0,14,"19.000000000000",,"","",""
"908820","000300004026","000300004004",1,0,296,"411.000000000000",,"","",""
"908822","000300004026","000300004005",1,0,231,"321.000000000000",,"","",""
"907886","000300004026","000300004006",1,0,14,"19.000000000000",,"","",""
"908824","000300004026","000300004007",1,0,189,"262.000000000000",,"","",""
"908826","000300004026","000300004008",1,0,187,"260.000000000000",,"","",""
"908828","000300004026","000300004009",1,0,187,"260.000000000000",,"","",""
"908830","000300004026","000300004010",1,0,176,"244.000000000000",,"","",""
"908832","000300004026","000300004011",1,0,238,"330.000000000000",,"","",""
"908834","000300004026","000300004012",1,0,213,"296.000000000000",,"","",""
"908836","000300004026","000300004013",1,0,221,"307.000000000000",,"","",""
"908838","000300004026","000300004014",1,0,189,"263.000000000000",,"","",""
"908840","000300004026","000300004015",1,0,153,"212.000000000000",,"","",""
"908842","000300004026","000300004016",1,0,153,"212.000000000000",,"","",""
"908844","000300004026","000300004017",1,0,176,"245.000000000000",,"","",""
"908846","000300004026","000300004018",1,0,78,"108.000000000000",,"","",""
"908848","000300004026","000300004019",1,0,78,"108.000000000000",,"","",""
"908850","000300004026","000300004020",1,0,87,"121.000000000000",,"","",""
"908852","000300004026","000300004021",1,0,135,"188.000000000000",,"","",""
"908854","000300004026","000300004022",1,0,135,"188.000000000000",,"","",""
"907883","000300004026","000300004023",1,0,44,"61.000000000000",,"","",""
"908563","000300004026","000300004024",1,0,120,"166.000000000000",,"","",""
"908856","000300004026","000300004025",1,0,153,"212.000000000000",,"","",""
"907888","000300004026","000300004027",1,0,88,"122.000000000000",,"","",""
"908858","000300004026","000300004028",1,0,225,"312.000000000000",,"","",""
"908860","000300004026","000300004029",1,0,212,"295.000000000000",,"","",""
"915190","000300004026","D_000300004159",1,0,58,"80.000000000000",,"","",""
"915111","000300004026","D_000300004161",1,0,62,"86.000000000000",,"","",""
"1070745","000300004026","000300004162",1,0,238,"331.000000000000",,"","",""
"1070689","000300004026","000300004163",1,0,138,"192.000000000000",,"","",""
"908695","000300004026","de:11000:900005208::1",1,0,169,"235.000000000000",,"","",""
"908747","000300004026","de:11000:900005208::2",1,0,341,"474.000000000000",,"","",""
"908951","000300004026","de:11000:900100022::2",1,0,157,"218.000000000000",,"","",""
"908954","000300004026","de:11000:900100022::1",1,0,152,"211.000000000000",,"","",""
"908778","000300004027","000300004004",1,0,237,"329.000000000000",,"","",""
"908071","000300004027","000300004005",1,0,174,"242.000000000000",,"","",""
"908113","000300004027","000300004006",1,0,97,"135.000000000000",,"","",""
"908780","000300004027","000300004007",1,0,130,"180.000000000000",,"","",""
"908782","000300004027","000300004008",1,0,128,"178.000000000000",,"","",""
"908784","000300004027","000300004009",1,0,128,"178.000000000000",,"","",""
"908786","000300004027","000300004010",1,0,117,"162.000000000000",,"","",""
"908788","000300004027","000300004011",1,0,182,"253.000000000000",,"","",""
"908790","000300004027","000300004012",1,0,154,"214.000000000000",,"","",""
"908792","000300004027","000300004013",1,0,201,"279.000000000000",,"","",""
"908794","000300004027","000300004014",1,0,183,"254.000000000000",,"","",""
"908796","000300004027","000300004015",1,0,146,"203.000000000000",,"","",""
"908798","000300004027","000300004016",1,0,146,"203.000000000000",,"","",""
"908800","000300004027","000300004017",1,0,170,"236.000000000000",,"","",""
"908802","000300004027","000300004018",1,0,131,"182.000000000000",,"","",""
"908804","000300004027","000300004019",1,0,131,"182.000000000000",,"","",""
"908806","000300004027","000300004020",1,0,140,"195.000000000000",,"","",""
"908808","000300004027","000300004021",1,0,145,"202.000000000000",,"","",""
"908810","000300004027","000300004022",1,0,145,"202.000000000000",,"","",""
"908557","000300004027","000300004023",1,0,127,"177.000000000000",,"","",""
"907890","000300004027","000300004024",1,0,35,"49.000000000000",,"","",""
"908812","000300004027","000300004025",1,0,94,"130.000000000000",,"","",""
"907887","000300004027","000300004026",1,0,88,"122.000000000000",,"","",""
"908814","000300004027","000300004028",1,0,166,"230.000000000000",,"","",""
"908816","000300004027","000300004029",1,0,153,"213.000000000000",,"","",""
"915119","000300004027","D_000300004159",1,0,68,"95.000000000000",,"","",""
"915121","000300004027","D_000300004161",1,0,71,"98.000000000000",,"","",""
"1070747","000300004027","000300004162",1,0,179,"249.000000000000",,"","",""
"1070667","000300004027","000300004163",1,0,123,"171.000000000000",,"","",""
"908691","000300004027","de:11000:900005208::1",1,0,179,"248.000000000000",,"","",""
"908753","000300004027","de:11000:900005208::2",1,0,178,"247.000000000000",,"","",""
"908966","000300004027","de:11000:900100022::2",1,0,138,"192.000000000000",,"","",""
"908959","000300004027","de:11000:900100022::1",1,0,132,"184.000000000000",,"","",""
"907901","000300004028","000300004004",1,0,76,"106.000000000000",,"","",""
"908073","000300004028","000300004005",1,0,129,"179.000000000000",,"","",""
"908901","000300004028","000300004006",1,0,234,"325.000000000000",,"","",""
"908157","000300004028","000300004007",1,0,162,"225.000000000000",,"","",""
"907922","000300004028","000300004008",1,0,44,"61.000000000000",,"","",""
"908231","000300004028","000300004009",1,0,44,"61.000000000000",,"","",""
"908261","000300004028","000300004010",1,0,55,"76.000000000000",,"","",""
"908289","000300004028","000300004011",1,0,148,"206.000000000000",,"","",""
"908317","000300004028","000300004012",1,0,120,"166.000000000000",,"","",""
"908345","000300004028","000300004013",1,0,166,"231.000000000000",,"","",""
"908373","000300004028","000300004014",1,0,149,"207.000000000000",,"","",""
"908393","000300004028","000300004015",1,0,112,"155.000000000000",,"","",""
"908411","000300004028","000300004016",1,0,112,"155.000000000000",,"","",""
"908429","000300004028","000300004017",1,0,136,"189.000000000000",,"","",""
"908443","000300004028","000300004018",1,0,163,"227.000000000000",,"","",""
"908453","000300004028","000300004019",1,0,163,"227.000000000000",,"","",""
"908467","000300004028","000300004020",1,0,174,"241.000000000000",,"","",""
"908551","000300004028","000300004021",1,0,178,"247.000000000000",,"","",""
"908553","000300004028","000300004022",1,0,178,"247.000000000000",,"","",""
"908559","000300004028","000300004023",1,0,189,"263.000000000000",,"","",""
"908565","000300004028","000300004024",1,0,136,"189.000000000000",,"","",""
"908573","000300004028","000300004025",1,0,126,"175.000000000000",,"","",""
"908857","000300004028","000300004026",1,0,225,"312.000000000000",,"","",""
"908813","000300004028","000300004027",1,0,166,"230.000000000000",,"","",""
"908584","000300004028","000300004029",1,0,147,"204.000000000000",,"","",""
"915158","000300004028","D_000300004159",1,0,158,"220.000000000000",,"","",""
"915160","000300004028","D_000300004161",1,0,163,"227.000000000000",,"","",""
"1070749","000300004028","000300004162",1,0,120,"167.000000000000",,"","",""
"1070642","000300004028","000300004163",1,0,38,"53.000000000000",,"","",""
"908591","000300004028","de:11000:900005208::1",1,0,211,"293.000000000000",,"","",""
"908726","000300004028","de:11000:900005208::2",1,0,212,"295.000000000000",,"","",""
"908997","000300004028","de:11000:900100022::2",1,0,139,"193.000000000000",,"","",""
"908987","000300004028","de:11000:900100022::1",1,0,104,"144.000000000000",,"","",""
